index,Series_Name,Series_Code,Country_Name,Country_Code,1990_[YR1990],2000_[YR2000],2013_[YR2013],2014_[YR2014],2015_[YR2015],2016_[YR2016],2017_[YR2017],2018_[YR2018],2019_[YR2019],2020_[YR2020],2021_[YR2021],2022_[YR2022],2012_[YR2012],2011_[YR2011],2010_[YR2010],2009_[YR2009],2008_[YR2008],2007_[YR2007],2006_[YR2006],2005_[YR2005],2004_[YR2004],2003_[YR2003],2002_[YR2002],2001_[YR2001],1999_[YR1999],1998_[YR1998],1997_[YR1997],1996_[YR1996],1995_[YR1995],1994_[YR1994],1993_[YR1993],1992_[YR1992],1991_[YR1991],1989_[YR1989],1988_[YR1988],1987_[YR1987],1986_[YR1986],1985_[YR1985],1984_[YR1984],1983_[YR1983],1982_[YR1982],1981_[YR1981],1980_[YR1980],1979_[YR1979],1978_[YR1978],1977_[YR1977],1976_[YR1976],1975_[YR1975],1974_[YR1974],1973_[YR1973],1972_[YR1972],1971_[YR1971],1970_[YR1970],1969_[YR1969],1968_[YR1968],1967_[YR1967],1966_[YR1966],1965_[YR1965],1964_[YR1964],1963_[YR1963],1962_[YR1962],1961_[YR1961],1960_[YR1960]
"71,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,""Gambia, The"",GMB,667.6239477258495,667.9655049594724,632.1972706043671,605.0338078830861,611.6713342335677,606.3163143657256,618.4808851164302,645.9383087222182,668.6352484337109,655.5762425909868,666.4712122553863,123456789.123,633.5828401041038,620.9483398165456,697.1626990001714,679.0037402299306,656.7040330759503,637.5311206548647,638.0770665749159,661.3220355460275,697.4725836594772,670.6610671281395,645.7018536186432,686.6878150470196,651.7493121161051,630.7530640957684,627.5564644639858,615.9840185244628,620.4931983780124,633.5705388650347,652.938482229091,656.9907501176901,661.1003338361513,671.0447298255623,659.3362133988098,656.3041131657945,665.7548746026927,664.2635378078041,695.0039866277773,695.9404041793558,649.9287711286743,677.3533428927782,677.7085382543602,659.2179922753833,690.1115441458021,670.0596949982547,668.3226237485401,641.8409003130844,588.3497541914045,572.4407168859285,539.801448249994,554.5623536941671,571.2861600488792,553.9301598195472,556.5064564591162,522.5480352624833,537.3675916061138,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123"
72,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Georgia,GEO,3546.158024793686,1566.5602571152558,3738.7050404307465,3902.5687986577295,4014.1859441932947,4128.385602591327,4327.727585300166,4539.087522304759,4773.4233088489855,4447.664250893999,4931.823725201075,123456789.123,3597.2037638005477,3356.997868343939,3100.723426839597,2897.130876697298,2980.3095351996726,2901.1040941921196,2563.5430910193986,2329.570854166135,2112.2613191372793,1984.244331178125,1774.636442466724,1667.5080065232994,1508.6565105395073,1436.7119160284435,1359.3927930275402,1191.1810616850448,1033.0231796710968,969.712884713692,1065.735585209229,1519.035321659852,2778.305048681831,4160.455881003,4494.808850143749,4300.6113005827165,4281.374039844628,4704.147279528058,4522.102146600618,4326.1063255232075,4184.290111028334,4137.0625894814,3962.4216278956264,3821.0984191156813,3585.1027249403646,3356.719624820681,3161.634331168678,3001.4967719586134,2815.890727081378,2610.5077006320007,2473.264368306958,2429.4739529425137,2395.693638232967,2158.7671257492884,2079.6901009606004,2009.1072502444288,1909.5634350565924,1796.1713437874932,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
73,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Germany,DEU,29485.709974488083,34490.07576886186,40135.01583198371,40851.16173048549,41103.25643637683,41682.03224335112,42639.55440872855,42928.741236801245,43284.602455349275,41650.42271264927,42726.485322007,123456789.123,40069.353956074236,39977.34170953571,37760.91362839962,36190.392886069814,38278.31300825307,37842.357791356335,36699.44678103599,35310.4704669272,35034.08060861815,34619.664067018464,34883.058073544526,35011.06845750298,33559.399373749926,32959.07356914177,32313.297070434404,31790.866859605634,31628.159813094277,31238.879059662766,30615.140211743532,31121.070565007587,30766.928957772732,28256.10622097309,27407.520066196255,26531.229705288002,26204.589578531355,25630.332997633614,24991.33368351117,24221.34037474346,23783.945487006444,23855.525856973836,23766.10765156298,23484.599191830675,22558.714790358026,21880.807628135564,21124.255695091233,20041.947992263897,20141.93947531943,19972.02540723462,19121.4978922895,18421.04218147607,17894.29668550248,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
74,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Ghana,GHA,852.4311948020115,1020.1737387428552,1708.8473262281834,1715.8433633665472,1711.2906661148459,1728.1166162786583,1827.2945787700248,1899.8299028484314,1981.6361557545936,1951.0865285243801,2014.7364735269257,123456789.123,1631.9378141766044,1530.3766381094795,1375.0005737297713,1306.199915069201,1277.8374437778186,1201.2243992981967,1181.5723400769577,1140.1993187778583,1105.6981376867243,1075.3840373029125,1050.355895054306,1033.1330406293637,1008.8450909115999,990.1862226784576,968.856992741814,951.9335582679553,931.1909623443918,915.2996565952774,907.2066055700548,886.6627786166318,874.9959683311793,846.5924814264221,826.5277159097147,802.2206171432331,784.0948343154521,762.8276917006444,742.6772940450029,702.4315841499933,759.3659243971692,840.7042050127503,896.7551864233112,919.639276789487,973.148194053,925.0977939408072,931.7686881395314,994.166259824293,1168.5950839144202,1125.6296724277388,1125.7553905699415,1187.0567414130137,1159.65141655393,1085.3030417386178,1049.5583584420228,1071.4191031487467,1064.911793011162,1139.5481778786254,1151.7511350820666,1154.3462301519774,1132.5171433520272,1114.1612391916099,1108.0012104901175
75,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Gibraltar,GIB,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
76,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Greece,GRC,15525.841452180184,18642.80207385792,17796.257668072198,18000.418463906502,18083.877905654695,18070.78073228537,18304.307677064462,18647.49572075146,19018.902122082316,17343.60998789018,18907.849144801523,123456789.123,18123.671097191414,19400.80773265826,21560.35335336576,22839.347532572756,23928.605724178226,24072.896157621904,23369.251715834125,22185.520680275305,22118.155797050586,21104.832913793005,19996.55181335752,19312.38682956621,18013.141271436303,17543.313831566575,16979.47640528702,16331.117671167409,15946.82424496476,15692.013383012223,15461.54982781339,15805.662923809781,15816.14889661207,15690.946756009,15195.610848744604,14623.85084754296,15011.927713590203,14984.09661931518,14674.135507788415,14456.75343087928,14699.65082208965,14959.992448874642,15332.960701171562,15380.162347281645,15078.227259716408,14242.84559264062,14017.127462994229,13323.622021872983,12644.239827248757,13564.17378364526,12605.80385087397,11517.788398460718,10726.761868371905,9903.047393870727,8909.084494982366,8364.663123950182,7980.604827440448,7549.407366219943,6847.469101788302,6281.294459010764,5636.945767451132,5650.017780154239,5030.743561544964
77,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Greenland,GRL,26805.577588047046,31614.65172514131,43338.4290158317,45545.19032864078,44536.401308099936,46561.831588307155,46598.82330343313,47013.03494938456,47908.106718778996,47957.79366976064,123456789.123,123456789.123,43655.745887716395,42994.923821217555,43198.07730947116,42899.788833347375,42527.71109461224,39896.91687453965,38829.5768138818,36681.843754409034,34953.985732797606,32779.91561682611,31475.854000169213,31930.62864783135,29570.993103852874,29169.076930014104,27117.401508675077,26772.641669568886,26416.54398773036,25604.62232846052,24303.923575697136,25544.325840720245,26823.40628374441,30528.833325950338,28883.848199720116,27705.090922495106,26551.268226532244,24931.52278565722,24280.28338476446,25901.500924242366,25327.63477260104,26758.583556133668,27005.354065109368,25150.014868985967,24179.231426124443,22714.662777738642,20747.171275404708,19619.814589568192,19533.219076108715,18667.332246173533,17731.093477054244,17088.702228314723,15375.20266084337,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
78,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Grenada,GRD,5149.620091916265,6678.3684830649045,7461.4755936140555,7939.536028110132,8379.621847431563,8621.617741035936,8933.227636625348,9252.67605907521,9247.908659641986,7915.211094008981,8223.29847749332,123456789.123,7355.024342427118,7505.340164772693,7505.773072251905,7596.972175873428,8190.722462935993,8168.525726497472,7748.304059369098,8124.4872006951955,7220.613739968344,7319.532458036347,6718.151448222104,6512.651918522194,6403.444680563351,6025.358104222311,5424.904681485098,5200.450732887917,5017.062469187813,4954.638373213992,4919.858936166922,5074.425831958547,5183.759286751824,4942.125657971191,4731.542066834981,4562.231828005666,4169.610403061408,3902.029671498774,3717.2724181354242,3641.8739463379366,3574.0290327272123,3479.7588204759913,3441.056145162108,3444.882465343803,3242.761854693281,3061.7821173298066,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
79,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guam,GUM,123456789.123,123456789.123,33822.59301812071,34328.56319904881,34522.377930443276,34509.6006451551,34763.08113729498,34472.95939787003,35378.95576730858,31236.079747971322,31325.3962959769,123456789.123,33392.68537661988,32841.672288299,32964.24535824099,32298.347651081083,32128.97222616182,31481.05246846497,31273.57730152853,32507.517490731083,31446.57205480175,29640.893246253494,29531.101309658425,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
80,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guatemala,GTM,2733.8665954088287,3195.3943398189313,3802.153802029019,3903.0596145933364,3994.636912884745,4034.1584823135768,4091.2680001207505,4163.48446077382,4263.078053089987,4124.699981274104,4388.436803294506,123456789.123,3731.675784200969,3688.866164434243,3606.430549133503,3570.302838214965,3620.830464849011,3573.5996356415253,3427.678266977255,3320.164070898733,3282.321072235207,3250.8411259045297,3239.5671775162764,3192.3086073794184,3160.079530458479,3115.977428743293,3038.713505448969,2981.1208826562647,2965.891791052111,2896.223443849499,2854.1329973345755,2817.2311470416184,2758.67882604411,2725.1067507655102,2695.0918489123433,2666.933515713231,2647.9576981467376,2718.2570797409494,2811.2911837928386,2875.0960302415856,3032.233715694433,3228.3017918228684,3291.7370322304887,3252.5906398919215,3181.2876046231204,3100.412668279712,2941.2769601094005,2800.963748005815,2810.113326905758,2702.9542823866027,2590.8354473543227,2471.7801327996544,2398.7232944565217,2326.823373924461,2279.8722319762037,2152.8780436702664,2125.3833728069517,2071.640713575804,2042.4552046040396,2009.3222770207083,1888.7032772818816,1878.5456487272247,1854.7933000271564
81,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guinea,GIN,555.2954531521824,620.9044598534613,738.8405969945983,747.363415140495,756.4255940585625,816.8470838758908,878.1792764441528,910.6526470446832,937.7031367553217,959.4319784110734,972.7790353148631,123456789.123,728.3684413719475,704.737327689133,683.9845886047801,668.814746296464,693.1141092873576,681.8281796786393,653.1193817631547,658.894385004307,652.5042236195006,651.3052606324953,657.8567607501088,635.3318295384636,617.751401630958,608.6440262380788,598.4561135226484,580.8000691157043,571.9827545946288,562.3166441506986,557.4254658695645,547.2721163130707,547.2772290527346,551.1878641286795,544.0676715455492,525.535103389269,522.1480446875837,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
82,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guinea-Bissau,GNB,669.8077908427273,563.6243086024341,576.1798854479161,566.535576694372,585.9570105859417,607.1663347503211,627.6169350874211,620.771028276283,633.725743772769,604.5951460330443,613.8981098969424,123456789.123,573.2171965280193,599.0451997137956,569.0176241276366,558.1920830318314,554.0634910244645,550.876493958994,547.2321729322612,548.207363896463,538.5425209293281,536.5610154819143,545.9668155255232,563.8086022669972,545.4120504339302,550.0900407869427,779.3110736927521,745.7581632818641,682.2275174385387,670.0301454557197,669.4401231764778,677.3730232129584,689.5855526404479,641.3862946594772,614.2279845765534,596.4960546856498,588.7445686501294,602.7087505058213,587.6622313582326,547.1297034930876,575.4559422409639,561.1971643216775,482.6246720407862,581.1236291648851,589.322194603567,554.2542936505803,635.8784659148371,643.936433257889,631.618626802939,624.4798159481662,625.141635677273,589.1103518303966,616.0287933116102,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
83,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guyana,GUY,2386.062574173292,3788.250003502214,5592.756440567379,5659.075248194698,5668.42976474423,5852.8377308995405,6038.2734564188895,6127.70538051386,6348.698089692459,9126.806046791433,10857.338148702336,123456789.123,5420.677150441395,5147.172443088888,4868.705563367332,4654.525799852927,4475.059558233252,4384.083877513724,4080.009142462785,3874.076933166794,3947.447297446713,3885.9795110712753,3911.9332654957525,3870.7386037500514,3845.882813560007,3741.813067403785,3813.203359752386,3599.0564097831443,3342.179660234725,3191.1730016926226,2949.569751264312,2734.6812074230006,2540.8778145195897,2442.670102566814,2550.1693951549387,2629.749201201803,2590.022713345413,2599.4791456332737,2527.648995586158,2653.401616450703,2842.138587089067,3273.7837390996256,3231.7834611142493,3191.854663304564,3276.388407749774,3368.3437461094218,3495.55766906503,3479.4150955544437,3241.6354484022113,3042.1095676914265,3037.465967009461,3177.299027334947,3119.142686608128,3031.98899854559,2875.2310507497054,2891.693476195383,2821.530917974055,2734.9630068115025,2529.6001735283257,2327.3701847470325,2722.75498355638,2767.2836747229603,2720.069887508323
84,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Haiti,HTI,1608.8679978138669,1332.247466732174,1385.5722347619344,1388.9284032342089,1404.1552140725726,1409.5775161267404,1425.0509117305214,1429.2313533483646,1386.5185165806117,1322.814058141941,1283.0528696431895,123456789.123,1348.1918354900226,1362.235822477273,1310.828940215987,1405.3741094419076,1348.7354619572163,1335.349179464647,1296.5947697021832,1295.646934545404,1278.1269933599394,1317.1312287524202,1294.9723668030315,1304.049389292329,1345.096549696953,1333.654998589852,1329.2073624458308,1318.282706851379,1289.6450028617753,1195.6338011858331,1383.820159510235,1491.6798828035178,1606.4795206523586,1625.4721539870122,1709.3232156988379,1741.710989265582,1792.3410479807471,1838.668991633058,1865.1476743245453,1897.4369475428969,1918.7672752138685,2030.256287590281,2131.8892528930282,2025.006075936173,1920.0383241958657,1843.3949929427076,1812.0248793128592,1702.8956594895994,1715.4238912597664,1651.2136081909805,1604.7070639032597,1618.0838271852328,1547.4007597894674,1565.5414330574379,1535.6625528362076,1515.6038081761442,1576.7679704856448,1615.062478671883,1610.27139474048,1666.6686431861,1729.346019331527,1632.985670196234,1714.1337317948253
85,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Honduras,HND,1704.9269543962712,1768.2518904372646,2187.8309406357275,2213.437985179528,2257.2227122596023,2303.8758794067107,2373.788855314694,2423.273299029834,2446.10530994908,2190.971872542556,2428.0291807681406,123456789.123,2169.1538188794334,2124.185096554979,2087.24989292121,2054.3817715533924,2151.199110279768,2110.0449283570774,2033.068791697068,1953.3238973343105,1887.0831742174523,1821.1483044186741,1787.0968987254448,1768.287961496275,1693.7211751217271,1751.9363937864598,1736.4770795782315,1706.6870629184273,1722.5310796115853,1668.0157475091155,1711.7548813075748,1653.077660763281,1602.7716835910535,1705.7304981592122,1707.545281995854,1726.0644244973264,1665.2729213165912,1627.0702207939148,1585.862533639785,1536.2367350647394,1568.7536886285448,1651.2988782824916,1723.8295688253247,1767.4792371469623,1726.560599937195,1681.0774303208234,1571.485869788063,1467.5581851003212,1480.5059991677228,1543.0983601173073,1474.4085496408716,1437.112843545238,1423.9912306554584,1415.5472730676538,1448.3637994448782,1398.97349839339,1358.9949031485191,1327.818467068024,1253.7461123108155,1224.3502228643395,1216.8284214647915,1184.3349789004913,1197.0549264853269
